Date,Has_Discount,Discount_Cards
17-03-2026,1,"Item_A on TGV: 10% off, now €240.95 | Item_B on Eurostar: 20% off, now €148.33 | Item_C on DB: 20% off, now €96.75 | Item_D on Thalys: 30% off, now €191.33 | Item_E on Thalys: 10% off, now €180.59"
17-04-2024,1,"Item_A on DB: 30% off, now €295.19 | Item_B on Thalys: 25% off, now €85.56 | Item_C on Eurostar: 10% off, now €205.66 | Item_D on Thalys: 25% off, now €243.61 | Item_E on DB: 25% off, now €215.03"
17-04-2025,1,"Item_A on Thalys: 20% off, now €123.25 | Item_B on Thalys: 10% off, now €140.37 | Item_C on Eurostar: 10% off, now €58.04 | Item_E on Eurostar: 10% off, now €156.77"
17-04-2026,1,"Item_A on DB: 30% off, now €247.15 | Item_B on Thalys: 20% off, now €279.10 | Item_D on Thalys: 10% off, now €153.80 | Item_E on Eurostar: 15% off, now €99.83"
17-05-2024,1,"Item_A on TGV: 10% off, now €276.33 | Item_B on Thalys: 25% off, now €250.46 | Item_D on TGV: 30% off, now €102.10 | Item_E on TGV: 20% off, now €83.90"
17-05-2025,1,"Item_C on TGV: 15% off, now €150.65 | Item_D on Eurostar: 15% off, now €264.00 | Item_E on DB: 30% off, now €99.63"
17-05-2026,1,"Item_B on TGV: 20% off, now €292.48 | Item_C on Thalys: 10% off, now €57.42 | Item_D on Thalys: 15% off, now €53.46"
17-06-2024,1,"Item_B on DB: 30% off, now €248.74 | Item_C on DB: 30% off, now €137.84 | Item_E on Eurostar: 25% off, now €172.41"
17-06-2025,1,"Item_A on Thalys: 15% off, now €78.35 | Item_B on Thalys: 25% off, now €57.03 | Item_C on Eurostar: 20% off, now €92.82 | Item_D on Thalys: 30% off, now €192.45 | Item_E on Eurostar: 25% off, now €184.41"
17-06-2026,1,"Item_C on Eurostar: 15% off, now €73.10 | Item_D on DB: 15% off, now €154.98 | Item_E on DB: 15% off, now €202.18"
17-07-2024,1,"Item_A on Thalys: 30% off, now €53.60 | Item_B on TGV: 25% off, now €281.55 | Item_C on TGV: 25% off, now €201.10"
17-07-2025,1,"Item_A on Eurostar: 25% off, now €85.46 | Item_B on Thalys: 25% off, now €286.95 | Item_C on Thalys: 30% off, now €195.35 | Item_D on Eurostar: 15% off, now €255.35 | Item_E on Eurostar: 20% off, now €114.60"
17-08-2025,1,"Item_A on Thalys: 15% off, now €291.44 | Item_B on Eurostar: 20% off, now €69.52 | Item_D on DB: 25% off, now €265.30 | Item_E on TGV: 25% off, now €126.22"
17-08-2026,1,"Item_A on DB: 15% off, now €86.24 | Item_B on DB: 30% off, now €245.96 | Item_C on TGV: 25% off, now €151.04 | Item_D on DB: 20% off, now €207.26 | Item_E on DB: 10% off, now €276.30"
17-09-2024,1,"Item_A on DB: 30% off, now €150.59 | Item_B on DB: 15% off, now €285.52 | Item_C on TGV: 15% off, now €147.83 | Item_D on TGV: 15% off, now €197.12 | Item_E on DB: 20% off, now €244.15"
17-09-2025,1,"Item_A on Eurostar: 15% off, now €68.12 | Item_B on TGV: 30% off, now €233.44 | Item_D on DB: 30% off, now €243.66"
17-09-2026,1,"Item_A on Eurostar: 20% off, now €55.02 | Item_B on Eurostar: 30% off, now €93.57 | Item_C on Eurostar: 25% off, now €292.70 | Item_D on Thalys: 30% off, now €63.58 | Item_E on Eurostar: 20% off, now €222.37"
17-10-2025,1,"Item_A on Eurostar: 10% off, now €106.28 | Item_C on Eurostar: 15% off, now €116.81 | Item_E on DB: 30% off, now €60.47"
17-11-2024,1,"Item_A on Eurostar: 10% off, now €127.49 | Item_B on TGV: 15% off, now €62.71 | Item_C on TGV: 10% off, now €100.00 | Item_D on DB: 25% off, now €185.52 | Item_E on Thalys: 30% off, now €51.10"
17-11-2025,1,"Item_A on TGV: 30% off, now €225.42 | Item_B on DB: 15% off, now €225.23 | Item_C on Thalys: 15% off, now €186.94 | Item_D on TGV: 30% off, now €127.38 | Item_E on TGV: 10% off, now €168.28"
17-12-2024,1,"Item_A on TGV: 20% off, now €285.47 | Item_B on Eurostar: 30% off, now €272.98 | Item_C on Thalys: 10% off, now €243.11 | Item_E on Eurostar: 20% off, now €216.09"
18-01-2025,1,"Item_A on Eurostar: 25% off, now €59.78 | Item_B on Eurostar: 30% off, now €171.26 | Item_C on TGV: 20% off, now €148.82 | Item_D on DB: 30% off, now €188.36 | Item_E on Thalys: 20% off, now €123.07"
18-01-2026,1,"Item_A on Eurostar: 30% off, now €138.99 | Item_B on TGV: 20% off, now €234.97 | Item_C on DB: 20% off, now €225.54 | Item_D on Eurostar: 30% off, now €105.31 | Item_E on TGV: 25% off, now €162.95"
18-02-2024,1,"Item_A on TGV: 10% off, now €165.47 | Item_B on Eurostar: 10% off, now €154.65 | Item_C on DB: 10% off, now €156.13 | Item_D on TGV: 20% off, now €270.80 | Item_E on TGV: 15% off, now €202.64"
18-02-2026,1,"Item_A on Eurostar: 10% off, now €226.94 | Item_B on DB: 20% off, now €148.29 | Item_D on Thalys: 10% off, now €145.47"
18-03-2026,1,"Item_A on DB: 15% off, now €265.72 | Item_C on TGV: 20% off, now €175.02 | Item_D on Eurostar: 20% off, now €288.48 | Item_E on DB: 15% off, now €66.25"
18-04-2024,1,"Item_B on DB: 15% off, now €273.59 | Item_C on Thalys: 20% off, now €278.33 | Item_E on TGV: 30% off, now €229.86"
18-04-2025,1,"Item_B on TGV: 10% off, now €58.80 | Item_C on DB: 15% off, now €168.91 | Item_E on Thalys: 25% off, now €160.42"
18-04-2026,1,"Item_A on DB: 25% off, now €295.15 | Item_B on TGV: 25% off, now €53.30 | Item_C on TGV: 25% off, now €252.71 | Item_D on TGV: 20% off, now €73.03 | Item_E on TGV: 10% off, now €135.15"
18-05-2024,1,"Item_A on Thalys: 20% off, now €54.98 | Item_B on Thalys: 25% off, now €219.65 | Item_D on Thalys: 20% off, now €84.47"
18-05-2025,1,"Item_A on TGV: 25% off, now €272.60 | Item_C on Thalys: 15% off, now €212.07 | Item_E on DB: 25% off, now €254.38"
18-06-2024,1,"Item_A on Thalys: 30% off, now €103.67 | Item_C on Eurostar: 15% off, now €257.54 | Item_D on Eurostar: 30% off, now €112.33"
18-06-2025,1,"Item_B on DB: 20% off, now €270.89 | Item_C on Eurostar: 30% off, now €138.83 | Item_D on Eurostar: 30% off, now €276.74 | Item_E on Thalys: 10% off, now €260.73"
18-06-2026,1,"Item_A on Thalys: 30% off, now €67.03 | Item_C on Thalys: 10% off, now €200.27 | Item_D on TGV: 25% off, now €105.59 | Item_E on DB: 20% off, now €251.00"
18-08-2024,1,"Item_A on TGV: 20% off, now €294.98 | Item_C on DB: 10% off, now €171.95 | Item_D on TGV: 25% off, now €110.11"
18-08-2026,1,"Item_A on TGV: 30% off, now €82.04 | Item_C on DB: 15% off, now €171.61 | Item_D on Eurostar: 25% off, now €118.45 | Item_E on Eurostar: 30% off, now €247.73"
18-09-2024,1,"Item_B on TGV: 25% off, now €277.58 | Item_C on Eurostar: 20% off, now €180.39 | Item_D on Thalys: 15% off, now €97.07"
18-09-2025,1,"Item_A on DB: 10% off, now €122.04 | Item_C on TGV: 30% off, now €264.02 | Item_E on DB: 10% off, now €267.71"
18-09-2026,1,"Item_A on TGV: 10% off, now €260.57 | Item_B on Eurostar: 20% off, now €55.27 | Item_C on DB: 30% off, now €87.40 | Item_D on Eurostar: 10% off, now €299.21 | Item_E on DB: 30% off, now €247.62"
18-10-2025,1,"Item_B on TGV: 30% off, now €225.24 | Item_C on TGV: 10% off, now €272.58 | Item_E on TGV: 20% off, now €64.77"
18-11-2025,1,"Item_A on DB: 25% off, now €95.20 | Item_C on Thalys: 20% off, now €202.36 | Item_D on Eurostar: 30% off, now €107.33 | Item_E on Eurostar: 25% off, now €285.08"
18-12-2024,1,"Item_A on Eurostar: 10% off, now €83.83 | Item_B on Eurostar: 30% off, now €117.65 | Item_C on Thalys: 15% off, now €153.55 | Item_D on TGV: 20% off, now €255.07 | Item_E on Eurostar: 10% off, now €95.47"
18-12-2025,1,"Item_A on Thalys: 25% off, now €62.97 | Item_B on DB: 15% off, now €106.46 | Item_C on Eurostar: 10% off, now €249.50 | Item_D on DB: 10% off, now €63.24 | Item_E on TGV: 20% off, now €106.06"
19-01-2024,1,"Item_A on DB: 10% off, now €177.39 | Item_B on Thalys: 25% off, now €137.35 | Item_C on TGV: 15% off, now €98.12 | Item_D on Thalys: 30% off, now €233.39 | Item_E on Thalys: 30% off, now €220.12"
19-01-2025,1,"Item_A on Eurostar: 20% off, now €87.15 | Item_B on DB: 30% off, now €60.50 | Item_D on TGV: 30% off, now €293.72 | Item_E on TGV: 15% off, now €66.79"
19-01-2026,1,"Item_A on TGV: 20% off, now €267.91 | Item_B on TGV: 30% off, now €242.30 | Item_C on TGV: 15% off, now €164.97 | Item_D on Eurostar: 30% off, now €98.45"
19-02-2024,1,"Item_B on Eurostar: 25% off, now €166.73 | Item_D on Thalys: 20% off, now €269.24 | Item_E on Thalys: 20% off, now €221.48"
19-02-2026,1,"Item_B on Thalys: 10% off, now €270.70 | Item_C on Eurostar: 30% off, now €142.46 | Item_D on Eurostar: 20% off, now €210.42"
19-03-2024,1,"Item_B on Thalys: 15% off, now €279.20 | Item_C on Thalys: 25% off, now €98.96 | Item_E on Eurostar: 10% off, now €204.69"
19-03-2025,1,"Item_A on TGV: 25% off, now €70.31 | Item_C on Eurostar: 30% off, now €183.22 | Item_D on Eurostar: 15% off, now €276.44 | Item_E on TGV: 20% off, now €230.86"
19-04-2024,1,"Item_B on TGV: 15% off, now €52.56 | Item_D on Thalys: 30% off, now €245.44 | Item_E on TGV: 30% off, now €57.80"
19-04-2026,1,"Item_A on Eurostar: 25% off, now €213.69 | Item_B on Thalys: 15% off, now €147.53 | Item_D on TGV: 25% off, now €247.16 | Item_E on DB: 15% off, now €173.97"
19-05-2024,1,"Item_A on Thalys: 10% off, now €178.78 | Item_B on Eurostar: 20% off, now €116.46 | Item_C on Thalys: 30% off, now €131.47 | Item_D on TGV: 20% off, now €122.11 | Item_E on DB: 10% off, now €207.35"
19-06-2024,1,"Item_A on Thalys: 15% off, now €100.13 | Item_B on TGV: 25% off, now €77.57 | Item_D on TGV: 20% off, now €299.83"
19-06-2025,1,"Item_B on TGV: 30% off, now €225.10 | Item_D on Thalys: 15% off, now €65.19 | Item_E on Thalys: 10% off, now €206.73"
19-06-2026,1,"Item_A on Eurostar: 25% off, now €282.38 | Item_B on TGV: 30% off, now €241.92 | Item_C on Thalys: 30% off, now €210.26 | Item_D on Eurostar: 30% off, now €133.50 | Item_E on Eurostar: 25% off, now €166.88"
19-07-2025,1,"Item_A on Eurostar: 20% off, now €120.04 | Item_B on Eurostar: 25% off, now €184.21 | Item_C on DB: 25% off, now €104.51 | Item_D on TGV: 15% off, now €188.85 | Item_E on TGV: 15% off, now €77.98"
19-07-2026,1,"Item_A on DB: 10% off, now €161.11 | Item_B on Eurostar: 30% off, now €249.14 | Item_E on DB: 10% off, now €77.12"
19-08-2024,1,"Item_A on TGV: 25% off, now €150.86 | Item_B on DB: 10% off, now €139.03 | Item_C on Thalys: 10% off, now €188.57 | Item_D on TGV: 15% off, now €204.15 | Item_E on TGV: 15% off, now €243.83"
19-08-2025,1,"Item_A on DB: 15% off, now €121.12 | Item_B on DB: 10% off, now €189.40 | Item_C on Thalys: 10% off, now €212.13 | Item_D on Thalys: 10% off, now €144.68 | Item_E on Thalys: 30% off, now €191.74"
19-08-2026,1,"Item_A on TGV: 25% off, now €248.67 | Item_D on Eurostar: 30% off, now €104.56 | Item_E on TGV: 30% off, now €107.77"
19-09-2024,1,"Item_B on Thalys: 15% off, now €224.61 | Item_C on Thalys: 15% off, now €87.81 | Item_D on DB: 15% off, now €193.88 | Item_E on TGV: 15% off, now €260.37"
19-09-2025,1,"Item_C on TGV: 25% off, now €178.17 | Item_D on Thalys: 10% off, now €143.40 | Item_E on Thalys: 10% off, now €297.70"
19-10-2024,1,"Item_A on Eurostar: 20% off, now €208.91 | Item_C on Eurostar: 10% off, now €206.53 | Item_D on Eurostar: 20% off, now €203.95 | Item_E on Thalys: 15% off, now €210.10"
19-11-2024,1,"Item_A on DB: 10% off, now €51.48 | Item_B on DB: 20% off, now €184.06 | Item_C on Eurostar: 25% off, now €61.42 | Item_D on Eurostar: 10% off, now €280.40 | Item_E on Thalys: 25% off, now €136.89"
19-11-2025,1,"Item_A on Thalys: 10% off, now €91.14 | Item_B on DB: 20% off, now €94.98 | Item_D on TGV: 30% off, now €292.84 | Item_E on Thalys: 20% off, now €202.30"
19-12-2024,1,"Item_A on Eurostar: 15% off, now €117.19 | Item_B on Eurostar: 10% off, now €185.60 | Item_C on DB: 10% off, now €125.27 | Item_D on Eurostar: 20% off, now €73.82 | Item_E on Eurostar: 15% off, now €62.96"
19-12-2025,1,"Item_A on TGV: 15% off, now €281.04 | Item_B on Eurostar: 30% off, now €226.71 | Item_C on Thalys: 30% off, now €116.09 | Item_E on TGV: 10% off, now €134.43"
20-01-2024,1,"Item_A on DB: 20% off, now €151.77 | Item_B on Thalys: 30% off, now €176.29 | Item_C on TGV: 15% off, now €61.56 | Item_D on Thalys: 20% off, now €270.33 | Item_E on Thalys: 25% off, now €119.13"
20-01-2025,1,"Item_A on Thalys: 25% off, now €127.10 | Item_B on Thalys: 20% off, now €246.54 | Item_C on TGV: 25% off, now €282.24 | Item_D on Eurostar: 30% off, now €115.78 | Item_E on Eurostar: 20% off, now €252.52"
20-01-2026,1,"Item_A on TGV: 25% off, now €123.87 | Item_B on TGV: 25% off, now €94.65 | Item_C on Eurostar: 30% off, now €73.20 | Item_D on Thalys: 25% off, now €194.74 | Item_E on DB: 30% off, now €262.63"
20-02-2025,1,"Item_A on Thalys: 25% off, now €231.28 | Item_B on TGV: 25% off, now €296.93 | Item_C on Thalys: 15% off, now €213.03 | Item_D on DB: 30% off, now €71.20 | Item_E on DB: 30% off, now €242.42"
20-03-2024,1,"Item_B on TGV: 15% off, now €165.19 | Item_C on DB: 10% off, now €109.57 | Item_D on Eurostar: 10% off, now €88.65 | Item_E on TGV: 10% off, now €173.32"
20-03-2025,1,"Item_A on DB: 20% off, now €192.13 | Item_B on Eurostar: 10% off, now €145.43 | Item_D on Thalys: 10% off, now €154.72"
20-04-2024,1,"Item_A on Thalys: 25% off, now €63.77 | Item_C on Thalys: 30% off, now €150.61 | Item_D on Thalys: 25% off, now €120.60 | Item_E on Eurostar: 15% off, now €117.05"
20-04-2026,1,"Item_A on TGV: 15% off, now €54.40 | Item_B on DB: 20% off, now €61.20 | Item_C on TGV: 20% off, now €116.21 | Item_D on DB: 10% off, now €275.72 | Item_E on DB: 10% off, now €285.56"
20-05-2024,1,"Item_A on DB: 30% off, now €137.23 | Item_B on Eurostar: 10% off, now €63.57 | Item_C on Eurostar: 15% off, now €206.38 | Item_D on DB: 30% off, now €87.52"
20-05-2025,1,"Item_B on Eurostar: 20% off, now €197.91 | Item_D on DB: 25% off, now €163.79 | Item_E on Eurostar: 20% off, now €136.99"
20-06-2025,1,"Item_A on Eurostar: 20% off, now €233.61 | Item_B on DB: 15% off, now €294.50 | Item_C on DB: 30% off, now €277.14 | Item_D on Thalys: 20% off, now €217.21"
20-06-2026,1,"Item_A on TGV: 25% off, now €73.54 | Item_B on DB: 25% off, now €189.22 | Item_C on DB: 10% off, now €222.96 | Item_D on Eurostar: 20% off, now €161.98 | Item_E on Thalys: 15% off, now €171.06"
20-07-2024,1,"Item_A on Thalys: 30% off, now €53.50 | Item_B on TGV: 10% off, now €156.18 | Item_C on DB: 15% off, now €268.29 | Item_D on TGV: 20% off, now €276.22"
20-07-2025,1,"Item_A on Eurostar: 15% off, now €257.25 | Item_B on Eurostar: 20% off, now €258.30 | Item_C on TGV: 30% off, now €109.16 | Item_D on Eurostar: 10% off, now €275.22 | Item_E on Thalys: 30% off, now €198.02"
20-07-2026,1,"Item_A on Eurostar: 25% off, now €166.81 | Item_B on Eurostar: 25% off, now €253.40 | Item_C on Eurostar: 25% off, now €63.81 | Item_D on DB: 15% off, now €230.64 | Item_E on Thalys: 30% off, now €117.71"
20-08-2024,1,"Item_A on Thalys: 10% off, now €288.18 | Item_B on Eurostar: 30% off, now €264.76 | Item_C on Eurostar: 15% off, now €293.45 | Item_D on DB: 25% off, now €172.67 | Item_E on Thalys: 20% off, now €77.94"
20-08-2025,1,"Item_A on TGV: 30% off, now €70.38 | Item_B on DB: 10% off, now €62.53 | Item_D on Eurostar: 10% off, now €250.94 | Item_E on DB: 20% off, now €166.21"
20-08-2026,1,"Item_A on DB: 30% off, now €88.79 | Item_B on TGV: 30% off, now €111.47 | Item_C on Eurostar: 20% off, now €226.60 | Item_D on DB: 15% off, now €132.75 | Item_E on DB: 10% off, now €176.52"
20-09-2025,1,"Item_A on TGV: 30% off, now €171.12 | Item_C on TGV: 25% off, now €50.80 | Item_D on DB: 25% off, now €235.54 | Item_E on Eurostar: 30% off, now €285.93"
20-09-2026,1,"Item_A on Thalys: 15% off, now €108.65 | Item_C on Eurostar: 30% off, now €286.53 | Item_D on Eurostar: 20% off, now €209.53 | Item_E on Thalys: 30% off, now €243.86"
20-10-2024,1,"Item_A on Eurostar: 20% off, now €87.22 | Item_C on Eurostar: 30% off, now €260.82 | Item_D on Eurostar: 25% off, now €109.56"
20-10-2025,1,"Item_A on DB: 15% off, now €275.98 | Item_B on TGV: 25% off, now €89.03 | Item_C on Thalys: 15% off, now €251.93 | Item_E on Eurostar: 10% off, now €276.93"
20-11-2024,1,"Item_A on TGV: 30% off, now €186.98 | Item_C on DB: 20% off, now €164.72 | Item_D on DB: 15% off, now €245.40 | Item_E on Thalys: 10% off, now €195.49"
20-11-2025,1,"Item_A on TGV: 25% off, now €124.84 | Item_D on TGV: 10% off, now €150.15 | Item_E on Eurostar: 25% off, now €237.53"
20-12-2024,1,"Item_A on Eurostar: 20% off, now €141.90 | Item_C on Eurostar: 10% off, now €103.05 | Item_D on DB: 15% off, now €177.35"
21-01-2025,1,"Item_A on Eurostar: 30% off, now €241.58 | Item_B on Eurostar: 25% off, now €297.57 | Item_D on Thalys: 25% off, now €105.05 | Item_E on DB: 15% off, now €229.25"
21-01-2026,1,"Item_A on DB: 30% off, now €69.59 | Item_C on Eurostar: 10% off, now €264.66 | Item_E on TGV: 10% off, now €84.03"
21-02-2024,1,"Item_A on DB: 25% off, now €151.31 | Item_D on TGV: 10% off, now €73.78 | Item_E on DB: 20% off, now €290.92"
21-02-2025,1,"Item_B on DB: 10% off, now €125.69 | Item_C on Eurostar: 10% off, now €191.40 | Item_E on Thalys: 30% off, now €118.21"
21-03-2024,1,"Item_A on DB: 20% off, now €254.63 | Item_C on TGV: 10% off, now €110.56 | Item_D on Eurostar: 30% off, now €205.89 | Item_E on TGV: 15% off, now €138.25"
21-03-2025,1,"Item_A on Thalys: 15% off, now €193.85 | Item_B on Eurostar: 25% off, now €82.85 | Item_D on Eurostar: 15% off, now €212.91"
21-03-2026,1,"Item_A on Thalys: 20% off, now €192.30 | Item_B on DB: 15% off, now €262.28 | Item_C on TGV: 20% off, now €216.78 | Item_D on Eurostar: 25% off, now €245.56 | Item_E on TGV: 10% off, now €229.50"
21-04-2024,1,"Item_A on TGV: 15% off, now €240.24 | Item_B on DB: 20% off, now €171.78 | Item_C on Thalys: 15% off, now €254.21 | Item_D on TGV: 30% off, now €228.01 | Item_E on DB: 10% off, now €196.70"
21-04-2025,1,"Item_A on TGV: 30% off, now €212.46 | Item_C on Eurostar: 25% off, now €67.83 | Item_D on TGV: 10% off, now €249.53 | Item_E on DB: 15% off, now €231.20"
21-04-2026,1,"Item_A on TGV: 25% off, now €215.60 | Item_B on DB: 30% off, now €185.39 | Item_C on TGV: 10% off, now €270.39 | Item_E on TGV: 15% off, now €208.53"
21-05-2025,1,"Item_A on Eurostar: 30% off, now €282.94 | Item_B on Thalys: 15% off, now €197.57 | Item_C on DB: 10% off, now €294.27 | Item_D on Eurostar: 15% off, now €277.37 | Item_E on TGV: 10% off, now €213.98"
21-05-2026,1,"Item_A on TGV: 20% off, now €217.22 | Item_B on TGV: 15% off, now €245.75 | Item_C on Thalys: 10% off, now €253.97 | Item_D on DB: 10% off, now €188.35 | Item_E on Eurostar: 20% off, now €169.93"
21-06-2025,1,"Item_A on DB: 20% off, now €131.02 | Item_B on Thalys: 20% off, now €273.50 | Item_C on DB: 30% off, now €206.40 | Item_D on TGV: 10% off, now €217.73 | Item_E on DB: 20% off, now €282.68"
21-06-2026,1,"Item_B on TGV: 25% off, now €81.63 | Item_C on TGV: 20% off, now €140.71 | Item_E on DB: 15% off, now €118.99"
21-07-2024,1,"Item_A on Eurostar: 20% off, now €90.31 | Item_B on DB: 25% off, now €200.38 | Item_C on Thalys: 10% off, now €80.00 | Item_D on DB: 30% off, now €160.57"
21-07-2025,1,"Item_A on Thalys: 25% off, now €180.95 | Item_B on Thalys: 20% off, now €191.60 | Item_C on DB: 20% off, now €172.45 | Item_E on Thalys: 10% off, now €257.27"
21-07-2026,1,"Item_A on Eurostar: 20% off, now €242.20 | Item_B on TGV: 15% off, now €53.18 | Item_C on Eurostar: 25% off, now €149.73 | Item_D on TGV: 15% off, now €87.09"
21-08-2024,1,"Item_B on Eurostar: 20% off, now €101.11 | Item_C on Eurostar: 10% off, now €110.01 | Item_E on TGV: 10% off, now €163.74"
21-08-2025,1,"Item_A on Eurostar: 10% off, now €174.70 | Item_C on TGV: 25% off, now €153.52 | Item_D on TGV: 15% off, now €113.34 | Item_E on Eurostar: 10% off, now €137.91"
21-08-2026,1,"Item_A on TGV: 15% off, now €59.27 | Item_B on DB: 15% off, now €102.98 | Item_C on Eurostar: 25% off, now €264.54 | Item_D on DB: 20% off, now €275.55 | Item_E on DB: 25% off, now €111.62"
21-09-2024,1,"Item_A on DB: 30% off, now €124.87 | Item_B on Eurostar: 30% off, now €127.28 | Item_C on DB: 30% off, now €83.89 | Item_D on DB: 10% off, now €112.68 | Item_E on Eurostar: 20% off, now €173.94"
21-09-2025,1,"Item_A on TGV: 25% off, now €147.46 | Item_B on Eurostar: 15% off, now €111.94 | Item_C on Eurostar: 20% off, now €205.63 | Item_D on TGV: 15% off, now €76.04 | Item_E on TGV: 15% off, now €114.50"
21-09-2026,1,"Item_A on TGV: 30% off, now €255.03 | Item_B on TGV: 30% off, now €236.62 | Item_C on DB: 25% off, now €157.10 | Item_D on TGV: 15% off, now €181.13 | Item_E on TGV: 10% off, now €145.97"
21-10-2024,1,"Item_A on Eurostar: 20% off, now €109.04 | Item_B on DB: 10% off, now €240.43 | Item_C on DB: 25% off, now €112.51 | Item_D on Thalys: 10% off, now €244.50 | Item_E on TGV: 10% off, now €59.00"
21-11-2024,1,"Item_A on DB: 15% off, now €289.94 | Item_B on TGV: 15% off, now €279.81 | Item_C on Thalys: 30% off, now €50.36 | Item_D on TGV: 15% off, now €112.87 | Item_E on TGV: 15% off, now €201.65"
21-11-2025,1,"Item_B on Thalys: 30% off, now €127.40 | Item_C on Eurostar: 10% off, now €254.24 | Item_E on DB: 10% off, now €291.02"
21-12-2024,1,"Item_A on DB: 30% off, now €119.66 | Item_C on TGV: 30% off, now €123.93 | Item_D on Eurostar: 10% off, now €82.08 | Item_E on Thalys: 30% off, now €299.59"
21-12-2025,1,"Item_A on TGV: 20% off, now €159.46 | Item_B on DB: 10% off, now €273.13 | Item_C on DB: 30% off, now €217.07 | Item_D on Eurostar: 10% off, now €119.95 | Item_E on TGV: 10% off, now €171.18"
22-01-2024,1,"Item_A on Thalys: 15% off, now €155.18 | Item_B on DB: 30% off, now €102.26 | Item_C on DB: 15% off, now €213.20 | Item_D on DB: 25% off, now €81.31 | Item_E on Eurostar: 30% off, now €237.67"
22-01-2025,1,"Item_A on Thalys: 30% off, now €108.51 | Item_B on DB: 20% off, now €70.21 | Item_C on DB: 25% off, now €205.17 | Item_D on TGV: 10% off, now €227.72 | Item_E on TGV: 15% off, now €76.28"
22-01-2026,1,"Item_C on TGV: 30% off, now €207.06 | Item_D on Eurostar: 25% off, now €164.92 | Item_E on Thalys: 25% off, now €163.68"
22-02-2024,1,"Item_B on Thalys: 30% off, now €94.60 | Item_D on DB: 30% off, now €68.46 | Item_E on Thalys: 30% off, now €113.09"
22-02-2025,1,"Item_A on TGV: 20% off, now €130.91 | Item_B on Thalys: 25% off, now €100.35 | Item_C on Thalys: 30% off, now €72.07 | Item_E on Thalys: 25% off, now €176.02"
22-02-2026,1,"Item_A on DB: 15% off, now €84.60 | Item_C on DB: 10% off, now €195.62 | Item_D on DB: 15% off, now €283.17"
22-03-2024,1,"Item_A on Eurostar: 25% off, now €70.10 | Item_B on Thalys: 10% off, now €153.51 | Item_C on Eurostar: 20% off, now €267.78"
22-03-2025,1,"Item_A on Thalys: 25% off, now €284.43 | Item_B on DB: 25% off, now €123.51 | Item_D on DB: 15% off, now €120.26 | Item_E on Eurostar: 25% off, now €264.40"
22-04-2025,1,"Item_A on TGV: 25% off, now €111.62 | Item_B on Eurostar: 30% off, now €121.66 | Item_D on Eurostar: 10% off, now €266.09 | Item_E on Eurostar: 10% off, now €115.75"
22-04-2026,1,"Item_A on Eurostar: 30% off, now €115.04 | Item_D on Thalys: 15% off, now €155.75 | Item_E on Eurostar: 15% off, now €157.56"
22-05-2024,1,"Item_A on DB: 30% off, now €242.63 | Item_B on Thalys: 15% off, now €266.84 | Item_C on DB: 25% off, now €251.01 | Item_D on DB: 25% off, now €278.16 | Item_E on TGV: 30% off, now €119.50"
22-05-2025,1,"Item_B on TGV: 15% off, now €228.71 | Item_D on TGV: 25% off, now €275.90 | Item_E on TGV: 20% off, now €174.10"
22-06-2024,1,"Item_A on Thalys: 30% off, now €74.49 | Item_B on Eurostar: 30% off, now €110.67 | Item_C on Thalys: 20% off, now €272.54 | Item_D on Eurostar: 30% off, now €118.51"
22-06-2025,1,"Item_A on Eurostar: 20% off, now €130.39 | Item_C on DB: 15% off, now €84.11 | Item_D on Thalys: 30% off, now €151.09 | Item_E on Thalys: 15% off, now €164.77"
22-06-2026,1,"Item_C on TGV: 25% off, now €194.34 | Item_D on TGV: 15% off, now €105.31 | Item_E on DB: 10% off, now €201.92"
22-07-2024,1,"Item_B on DB: 30% off, now €192.23 | Item_C on Eurostar: 20% off, now €244.01 | Item_D on DB: 20% off, now €159.49 | Item_E on Eurostar: 10% off, now €100.05"
22-07-2025,1,"Item_A on Eurostar: 10% off, now €156.68 | Item_B on Eurostar: 30% off, now €104.92 | Item_C on TGV: 15% off, now €235.18 | Item_D on DB: 20% off, now €179.39 | Item_E on Thalys: 25% off, now €106.49"
22-07-2026,1,"Item_A on Eurostar: 20% off, now €236.03 | Item_B on TGV: 25% off, now €154.61 | Item_C on TGV: 30% off, now €89.07"
22-08-2025,1,"Item_C on Eurostar: 15% off, now €197.48 | Item_D on TGV: 20% off, now €81.08 | Item_E on TGV: 25% off, now €127.05"
22-08-2026,1,"Item_A on Thalys: 15% off, now €173.54 | Item_C on Thalys: 30% off, now €183.03 | Item_E on DB: 25% off, now €292.22"
22-09-2024,1,"Item_A on DB: 25% off, now €137.72 | Item_C on Eurostar: 20% off, now €287.11 | Item_D on Thalys: 15% off, now €176.97"
22-09-2025,1,"Item_C on DB: 10% off, now €96.48 | Item_D on TGV: 15% off, now €94.49 | Item_E on Eurostar: 30% off, now €203.43"
22-09-2026,1,"Item_A on DB: 25% off, now €98.39 | Item_B on DB: 20% off, now €178.13 | Item_D on TGV: 15% off, now €126.26 | Item_E on Eurostar: 10% off, now €183.83"
22-10-2024,1,"Item_B on Eurostar: 30% off, now €124.27 | Item_C on Thalys: 10% off, now €278.11 | Item_D on Thalys: 25% off, now €233.30 | Item_E on DB: 10% off, now €189.75"
